function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
695;libm.so.6;f32subf64x;;16.419248580933;1.8249995708466;0;0;0;0;0;16.419248580933;1.8249995708466;0;0;0;0;0;;"0,0,0,100,0,0,0,0,0,0";f32subf64x;;
2132;libmpi.so.40.40.7;mca_pml_base_select;;16.194330215454;1.7999999523163;0;0;0;0;0;16.194330215454;1.7999999523163;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0";mca_pml_base_select;;
492;main;QuadTree::calculateForce(Particle*, double&, double&) const;;14.035085678101;1.5599999427795;0;0;0;0;0;14.035085678101;1.5599999427795;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8QuadTree14calculateForceEP8ParticleRdS2_;;
491;main;calcForce(Particle*, Particle*, double&, double&);;6.4327473640442;0.71499991416931;0;0;0;0;0;6.4327473640442;0.71499991416931;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_Z9calcForceP8ParticleS0_RdS1_;;
490;main;QuadTree::distance(double, double, double, double) const;;5.7129998207092;0.63499999046326;0;0;0;0;0;5.7129998207092;0.63499999046326;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8QuadTree8distanceEdddd;;
690;libopen-pal.so.80.0.5;mca_btl_sm_send;;5.4880781173706;0.60999995470047;0;0;0;0;0;5.4880781173706;0.60999995470047;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0";mca_btl_sm_send;;
484;libm.so.6;__sqrt_finite;;4.3634719848633;0.48499995470047;0;0;0;0;0;4.3634719848633;0.48499995470047;0;0;0;0;0;;"0,0,0,100,0,0,0,0,0,0";__sqrt_finite;;
450;libopen-pal.so.80.0.5;opal_dl_base_select;;3.6437242031097;0.40499997138977;0;0;0;0;0;3.6437242031097;0.40499997138977;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0";opal_dl_base_select;;
466;main;Particle::getY() const;;3.4637870788574;0.38499996066093;0;0;0;0;0;3.4637870788574;0.38499996066093;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getYEv;;
6;libopen-pal.so.80.0.5;opal_progress;;3.0139443874359;0.33499994874001;0;0;0;0;0;3.0139443874359;0.33499994874001;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0";opal_progress;;
