function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
231;main;QuadTree::calculateForce(Particle*, double&, double&) const;new_allocator.h:151-151,new_allocator.h:172-172,new_allocator.h:191-191,deque.tcc:167-173,deque.tcc:492-497,deque.tcc:507-507,deque.tcc:516-516,deque.tcc:565-568,quadtree.cpp:142-142,quadtree.cpp:149-170,quadtree.cpp:176-190,stl_deque.h:212-212,stl_deque.h:265-267,stl_deque.h:373-375,stl_deque.h:460-460,stl_deque.h:620-622,stl_deque.h:699-699,stl_deque.h:1540-1548,stl_deque.h:1603-1603,stl_deque.h:2174-2176;59.762825012207;42.3450050354;0;0;0;0;0;1.1290777921677;0.80000913143158;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8QuadTree14calculateForceEP8ParticleRdS2_;;
183;main;Particle::getY() const;particle.cpp:18-19;12.99130153656;9.2049989700317;0;0;0;0;0;12.99130153656;9.2049989700317;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getYEv;;
225;main;QuadTree::insertSimple(Particle*);new_allocator.h:151-151,new_allocator.h:172-172,new_allocator.h:191-191,deque.tcc:173-173,deque.tcc:565-568,quadtree.cpp:71-109,stl_deque.h:152-152,stl_deque.h:212-212,stl_deque.h:265-267,stl_deque.h:620-622,stl_deque.h:644-644,stl_deque.h:653-653,stl_deque.h:669-669,stl_deque.h:684-686,stl_deque.h:699-699,stl_deque.h:1540-1541,stl_deque.h:1548-1548,stl_deque.h:1603-1603;4.2551622390747;3.0149991512299;0;0;0;0;0;0.11290629208088;0.07999986410141;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree12insertSimpleEP8Particle;;
182;main;Particle::getX() const;particle.cpp:14-15;3.7894234657288;2.6849994659424;0;0;0;0;0;3.7894234657288;2.6849994659424;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getXEv;;
184;main;Particle::getMass() const;particle.cpp:22-23;2.9426250457764;2.0849997997284;0;0;0;0;0;2.9426250457764;2.0849997997284;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle7getMassEv;;
204;main;QuadTree::updateCenterOfMass(Particle*);quadtree.cpp:131-137;2.469829082489;1.7499997615814;0;0;0;0;0;2.469829082489;1.7499997615814;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree18updateCenterOfMassEP8Particle;;
813;libc.so.6;__libc_free;;1.9829199314117;1.4049997329712;0;0;0;0;0;1.9829199314117;1.4049997329712;0;0;0;0;0;;"0,0,0,0,0,0,0,0,100,0";__libc_free;;
208;main;QuadTree::getNode(double, double, double, int);stl_vector.h:99-99,stl_vector.h:1327-1327,stl_iterator.h:1068-1068,quadtree.cpp:32-35,quadtree.cpp:324-333,quadtree.cpp:346-369;1.6159743070602;1.1450001001358;0;0;0;0;0;1.6159743070602;1.1450001001358;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree7getNodeEdddi;;
812;libc.so.6;__libc_malloc;;1.5595206022263;1.1049997806549;0;0;0;0;0;1.5595206022263;1.1049997806549;0;0;0;0;0;;"0,0,0,0,0,0,0,0,100,0";__libc_malloc;;
207;main;QuadTree::reset();quadtree.cpp:345-369;1.4748409986496;1.0449999570847;0;0;0;0;0;1.4748409986496;1.0449999570847;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree5resetEv;;
