function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
231;main;QuadTree::calculateForce(Particle*, double&, double&) const;new_allocator.h:151-151,new_allocator.h:172-172,new_allocator.h:191-191,deque.tcc:167-173,deque.tcc:492-497,deque.tcc:507-507,deque.tcc:516-516,deque.tcc:565-568,quadtree.cpp:142-142,quadtree.cpp:149-170,quadtree.cpp:176-190,stl_deque.h:212-212,stl_deque.h:265-267,stl_deque.h:373-375,stl_deque.h:460-460,stl_deque.h:620-622,stl_deque.h:699-699,stl_deque.h:1540-1548,stl_deque.h:1603-1603,stl_deque.h:2174-2176;69.40837097168;24.934989929199;0;0;0;0;0;1.1412459611893;0.40999317169189;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8QuadTree14calculateForceEP8ParticleRdS2_;;
183;main;Particle::getY() const;particle.cpp:18-19;16.840614318848;6.0499987602234;0;0;0;0;0;16.840614318848;6.0499987602234;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getYEv;;
182;main;Particle::getX() const;particle.cpp:14-15;4.8016629219055;1.7249997854233;0;0;0;0;0;4.8016629219055;1.7249997854233;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getXEv;;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;2.7279007434845;0.97999972105026;0;0;0;0;0;2.7279007434845;0.97999972105026;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
812;libc.so.6;__libc_malloc;;1.2804433107376;0.45999985933304;0;0;0;0;0;1.2804433107376;0.45999985933304;0;0;0;0;0;;"0,0,0,0,0,0,0,0,100,0";__libc_malloc;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;1.2247719764709;0.43999993801117;0;0;0;0;0;1.2247719764709;0.43999993801117;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
236;main;std::_Deque_base<QuadTree const*, std::allocator<QuadTree const*> >::_M_initialize_map(unsigned long);new_allocator.h:151-151,new_allocator.h:172-172,stl_algobase.h:262-262,stl_deque.h:266-267,stl_deque.h:638-646,stl_deque.h:653-673,stl_deque.h:683-689,stl_deque.h:699-699;1.1969361305237;0.42999988794327;0;0;0;0;0;1.1969361305237;0.42999988794327;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNSt11_Deque_baseIPK8QuadTreeSaIS2_EE17_M_initialize_mapEm;;
813;libc.so.6;__libc_free;;1.0160039663315;0.3649999499321;0;0;0;0;0;1.0160039663315;0.3649999499321;0;0;0;0;0;;"0,0,0,0,0,0,0,0,100,0";__libc_free;;
232;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];stl_vector.h:993-993,stl_vector.h:1131-1131,stl_iterator.h:1068-1068,quadtree.cpp:275-282;0.64022195339203;0.23000004887581;0;0;0;0;0;3.2848191722223e-07;1.1800728572098e-07;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree15updateParticlesEd._omp_fn.1;;
184;main;Particle::getMass() const;particle.cpp:22-23;0.41753590106964;0.14999997615814;0;0;0;0;0;0.41753590106964;0.14999997615814;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle7getMassEv;;
808;libstdc++.so.6.0.33;operator new(unsigned long);;0.22268578410149;0.079999983310699;0;0;0;0;0;0.22268578410149;0.079999983310699;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";_Znwm;;
714;libstdc++.so.6.0.33;operator delete(void*);;0.06958931684494;0.024999996647239;0;0;0;0;0;0.06958931684494;0.024999996647239;0;0;0;0;0;;"0,0,0,0,0,0,0,0,0,100";_ZdlPv;;
197;main;QuadTree::updateParticles(double) [clone ._omp_fn.2];stl_vector.h:993-993,stl_vector.h:1131-1131,quadtree.cpp:294-296,quadtree.cpp:303-304,quadtree.cpp:311-312;0.055671449750662;0.019999995827675;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree15updateParticlesEd._omp_fn.2;;
-1;main;unknown_function;;0.041753586381674;0.014999995939434;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";Unknown function;;
188;main;Particle::setVx(double);particle.cpp:38-39;0.027835724875331;0.0099999979138374;0;0;0;0;0;0.027835724875331;0.0099999979138374;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8Particle5setVxEd;;
387;libc.so.6;vfwprintf;;0.013917862437665;0.0049999989569187;0;0;0;0;0;0.013917862437665;0.0049999989569187;0;0;0;0;0;;"0,0,0,0,0,100,0,0,0,0";vfwprintf;;
190;main;Particle::getVx() const;particle.cpp:46-47;0.013917862437665;0.0049999989569187;0;0;0;0;0;0.013917862437665;0.0049999989569187;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle5getVxEv;;
