block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
12240;main;quadtree.cpp:144-144,quadtree.cpp:181-181;22.375888824463;15.768332481384;8.7849998474121;11.258749008179;13.804998397827;4.9231939315796;2.5177843570709;8;;
10764;main;particle.cpp:18-19;15.375193595886;10.834928512573;5.3949990272522;7.7362489700317;9.8899974822998;2.7332665920258;1.853725194931;8;;
12194;main;quadtree.cpp:170-170;10.510989189148;7.4071145057678;3.5449993610382;5.2887496948242;6.2299995422363;2.3018615245819;1.0699657201767;8;;
12266;main;quadtree.cpp:154-160;6.1448621749878;4.3302960395813;2.3599998950958;3.0918745994568;3.8849990367889;1.3061401844025;0.66014015674591;8;;
10762;main;particle.cpp:14-15;4.5872225761414;3.2326245307922;1.5249998569489;2.3081247806549;2.7349994182587;0.81949841976166;0.462168186903;8;;
12265;main;quadtree.cpp:152-154;3.4705286026001;2.4456880092621;1.0750000476837;1.7462496757507;2.4099998474121;0.88094472885132;0.61927777528763;8;;
12241;main;quadtree.cpp:151-151,quadtree.cpp:183-183;2.2619264125824;1.5939838886261;0.60499995946884;1.1381249427795;1.759999871254;0.78305721282959;0.53773951530457;8;;
12238;main;quadtree.cpp:179-179;2.0209531784058;1.4241696596146;0.55999994277954;1.0168749094009;1.4999997615814;0.63150894641876;0.44598951935768;8;;
12263;main;quadtree.cpp:151-152;1.5539089441299;1.0950425863266;0.38999998569489;0.78187489509583;1.2499997615814;0.53390550613403;0.3953563272953;8;;
12203;main;quadtree.cpp:152-154;1.5191253423691;1.0705305337906;0.26499992609024;0.76437485218048;1.2799997329712;0.77433341741562;0.50770086050034;8;;
10766;main;particle.cpp:22-23;1.4210112094879;1.0013893842697;0.17499998211861;0.71499991416931;2.30499958992;1.2763830423355;0.93928527832031;8;;
12204;main;quadtree.cpp:154-159;1.4123010635376;0.9952512383461;0.22499997913837;0.71062481403351;1.2299996614456;0.77934139966965;0.50666570663452;8;;
12195;main;quadtree.cpp:178-179;1.252076625824;0.88234078884125;0.47999995946884;0.62999987602234;0.79499983787537;0.25672432780266;0.123346157372;8;;
12237;main;quadtree.cpp:179-179;1.089354634285;0.76767027378082;0.37499997019768;0.54812496900558;0.83499997854233;0.30082872509956;0.18489257991314;8;;
12201;main;quadtree.cpp:151-152;1.0098520517349;0.71164470911026;0.1499999910593;0.50812494754791;0.90499991178513;0.52776843309402;0.34058704972267;8;;
12242;main;quadtree.cpp:185-185;0.98626106977463;0.69502007961273;0.44499990344048;0.49624994397163;0.55999994277954;0.35100498795509;0.041554607450962;8;;
12185;main;quadtree.cpp:162-162,stl_deque.h:460-460;0.98128837347031;0.6915158033371;0.31499996781349;0.4937499165535;0.69499981403351;0.22980305552483;0.15317465364933;8;;
12239;main;quadtree.cpp:179-179;0.90303212404251;0.6363685131073;0.23999997973442;0.45437496900558;0.68999993801117;0.28190594911575;0.19680367410183;8;;
12501;main;stl_deque.h:266-267,stl_deque.h:668-673;0.84589546918869;0.59610414505005;0.24499997496605;0.42562493681908;0.58999979496002;0.18377298116684;0.13132390379906;8;;
11420;main;quadtree.cpp:71-73;0.69063103199005;0.48668900132179;1.3249998092651;1.3899998664856;1.4549998044968;0.19241832196712;0.091923877596855;2;;
12198;main;quadtree.cpp:172-172;0.66826540231705;0.47092789411545;0.089999996125698;0.33624994754791;0.62499988079071;0.39388132095337;0.24767124652863;8;;
11310;main;quadtree.cpp:135-135;0.56269073486328;0.39652925729752;1.1249997615814;1.1324996948242;1.1399997472763;0.0636086165905;0.010606591589749;2;;
12262;main;quadtree.cpp:151-151;0.49809727072716;0.35101008415222;0.14499998092651;0.25062498450279;0.33499994874001;0.15627978742123;0.076318755745888;8;;
11363;main;stl_vector.h:1327-1327,quadtree.cpp:330-330,quadtree.cpp:348-348;0.49188879132271;0.3466349542141;0.97499978542328;0.98999983072281;1.0049998760223;0.011427022516727;0.021213266998529;2;;
11433;main;quadtree.cpp:78-78,quadtree.cpp:110-111;0.40618035197258;0.28623607754707;0.7649998664856;0.81749981641769;0.86999976634979;0.14241537451744;0.074246138334274;2;;
12193;main;quadtree.cpp:167-167,stl_deque.h:1603-1603;0.3105351626873;0.21883472800255;0.10999999195337;0.15624998509884;0.20999997854233;0.083990454673767;0.035531669855118;8;;
12196;main;quadtree.cpp:171-171;0.30183899402618;0.21270652115345;0.084999985992908;0.15187498927116;0.27499997615814;0.092994101345539;0.069381825625896;8;;
12197;main;quadtree.cpp:159-159,quadtree.cpp:166-166;0.2484270632267;0.17506702244282;0.054999995976686;0.12499999254942;0.20999997854233;0.090682491660118;0.057569824159145;8;;
11327;main;quadtree.cpp:347-348;0.24718622863293;0.17419262230396;0.46499997377396;0.49749994277954;0.52999991178513;0.087796732783318;0.045961897820234;2;;
11315;main;quadtree.cpp:136-136;0.24470238387585;0.17244222760201;0.46999990940094;0.49249991774559;0.51499992609024;0.025134230032563;0.031819816678762;2;;
11306;main;quadtree.cpp:134-135;0.24221765995026;0.17069125175476;0.45999994874001;0.48749995231628;0.51499992609024;0.077123761177063;0.038890857249498;2;;
12264;main;quadtree.cpp:152-152;0.22606799006462;0.1593105494976;0.034999996423721;0.11374998092651;0.20999996364117;0.11141233146191;0.070495679974556;8;;
12202;main;quadtree.cpp:152-152;0.16147683560848;0.11379303783178;0.00999999884516;0.081249989569187;0.17999997735023;0.10525616258383;0.062721028923988;8;;
