function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
231;main;QuadTree::calculateForce(Particle*, double&, double&) const;new_allocator.h:151-151,new_allocator.h:172-172,new_allocator.h:191-191,deque.tcc:167-173,deque.tcc:492-497,deque.tcc:507-507,deque.tcc:516-516,deque.tcc:565-568,quadtree.cpp:144-144,quadtree.cpp:151-172,quadtree.cpp:178-192,stl_deque.h:212-212,stl_deque.h:265-267,stl_deque.h:373-375,stl_deque.h:460-460,stl_deque.h:620-622,stl_deque.h:699-699,stl_deque.h:1540-1548,stl_deque.h:1603-1603,stl_deque.h:2174-2176;33.588634490967;23.669975280762;0;0;0;0;0;0.70240664482117;0.49498730897903;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8QuadTree14calculateForceEP8ParticleRdS2_;;
2132;libmpi.so.40.40.7;mca_pml_base_select;;19.050605773926;13.424998283386;0;0;0;0;0;19.050605773926;13.424998283386;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0";mca_pml_base_select;;
182;main;Particle::getY() const;particle.cpp:18-19;9.7700872421265;6.8849992752075;0;0;0;0;0;9.7700872421265;6.8849992752075;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getYEv;;
690;libopen-pal.so.80.0.5;mca_btl_sm_send;;6.6340103149414;4.6749997138977;0;0;0;0;0;6.6340103149414;4.6749997138977;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0";mca_btl_sm_send;;
450;libopen-pal.so.80.0.5;opal_dl_base_select;;4.4557838439941;3.139999628067;0;0;0;0;0;4.4557838439941;3.139999628067;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0";opal_dl_base_select;;
6;libopen-pal.so.80.0.5;opal_progress;;3.7036926746368;2.6099991798401;0;0;0;0;0;3.7036926746368;2.6099991798401;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0";opal_progress;;
203;main;QuadTree::updateCenterOfMass(Particle*);quadtree.cpp:133-139;3.6185495853424;2.5499987602234;0;0;0;0;0;3.6185495853424;2.5499987602234;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree18updateCenterOfMassEP8Particle;;
209;main;QuadTree::insertSimple(Particle*);quadtree.cpp:71-83,quadtree.cpp:89-104,quadtree.cpp:110-111;3.4411706924438;2.4249994754791;0;0;0;0;0;3.4411706924438;2.4249994754791;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree12insertSimpleEP8Particle;;
181;main;Particle::getX() const;particle.cpp:14-15;3.4269804954529;2.4149997234344;0;0;0;0;0;3.4269804954529;2.4149997234344;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getXEv;;
183;main;Particle::getMass() const;particle.cpp:22-23;3.07222032547;2.1649994850159;0;0;0;0;0;3.07222032547;2.1649994850159;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle7getMassEv;;
