block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
12240;main;quadtree.cpp:144-144,quadtree.cpp:181-181;27.534965515137;8.7849998474121;;;;;;;;
10764;main;particle.cpp:18-19;16.909629821777;5.394998550415;;;;;;;;
12194;main;quadtree.cpp:170-170;11.111147880554;3.5449993610382;;;;;;;;
12266;main;quadtree.cpp:154-160;7.9454884529114;2.534999370575;;;;;;;;
10762;main;particle.cpp:14-15;4.7798309326172;1.5249998569489;;;;;;;;
12265;main;quadtree.cpp:152-154;3.8395366668701;1.2250000238419;;;;;;;;
12238;main;quadtree.cpp:179-179;2.1156628131866;0.67499989271164;;;;;;;;
12241;main;quadtree.cpp:151-151,quadtree.cpp:183-183;1.9589473009109;0.62499994039536;;;;;;;;
12195;main;quadtree.cpp:178-179;1.5514863729477;0.49500000476837;;;;;;;;
12242;main;quadtree.cpp:185-185;1.520143032074;0.48499998450279;;;;;;;;
12263;main;quadtree.cpp:151-152;1.3947705030441;0.44499999284744;;;;;;;;
12237;main;quadtree.cpp:179-179;1.2067115306854;0.38499996066093;;;;;;;;
12185;main;quadtree.cpp:162-162,stl_deque.h:460-460;1.1753685474396;0.37500005960464;;;;;;;;
12501;main;stl_deque.h:266-267,stl_deque.h:668-673;1.0656672716141;0.33999997377396;;;;;;;;
12239;main;quadtree.cpp:179-179;0.97163796424866;0.31000003218651;;;;;;;;
12203;main;quadtree.cpp:152-154;0.83059346675873;0.26499992609024;;;;;;;;
12204;main;quadtree.cpp:154-159;0.7208925485611;0.22999997437;;;;;;;;
10766;main;particle.cpp:22-23;0.70522099733353;0.22499999403954;;;;;;;;
12201;main;quadtree.cpp:151-152;0.54850518703461;0.17499996721745;;;;;;;;
12262;main;quadtree.cpp:151-151;0.47014731168747;0.1499999910593;;;;;;;;
12198;main;quadtree.cpp:172-172;0.36044630408287;0.11499999463558;;;;;;;;
12193;main;quadtree.cpp:167-167,stl_deque.h:1603-1603;0.34477472305298;0.10999999940395;;;;;;;;
12197;main;quadtree.cpp:159-159,quadtree.cpp:166-166;0.2977599799633;0.094999998807907;;;;;;;;
12196;main;quadtree.cpp:171-171;0.28208836913109;0.089999981224537;;;;;;;;
12253;main;stl_deque.h:1540-1541;0.219402089715;0.069999992847443;;;;;;;;
12244;main;stl_deque.h:1540-1541;0.20373050868511;0.064999997615814;;;;;;;;
12355;main;quadtree.cpp:280-284;0.17238736152649;0.054999999701977;;;;;;;;
12264;main;quadtree.cpp:152-152;0.1567157804966;0.049999997019768;;;;;;;;
12341;main;stl_vector.h:1131-1131,stl_iterator.h:1068-1068,quadtree.cpp:279-280;0.1567157804966;0.049999997019768;;;;;;;;
12189;main;quadtree.cpp:166-166;0.14104418456554;0.044999990612268;;;;;;;;
12247;main;quadtree.cpp:186-186;0.14104418456554;0.044999990612268;;;;;;;;
12499;main;new_allocator.h:151-151,stl_algobase.h:262-262,stl_deque.h:638-645;0.12537261843681;0.03999999538064;;;;;;;;
