function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
205;main;QuadTree::calculateForce(Particle*, double&, double&) const;quadtree.cpp:143-143,quadtree.cpp:150-165,quadtree.cpp:171-187;68.481407165527;19.999994277954;0;0;0;0;0;18.626924514771;5.4399929046631;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8QuadTree14calculateForceEP8ParticleRdS2_;;
181;main;Particle::getY() const;particle.cpp:18-19;18.84951210022;5.5049996376038;0;0;0;0;0;18.84951210022;5.5049996376038;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getYEv;;
180;main;Particle::getX() const;particle.cpp:14-15;6.1975688934326;1.8099998235703;0;0;0;0;0;6.1975688934326;1.8099998235703;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getXEv;;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;3.3042290210724;0.96499997377396;0;0;0;0;0;3.3042290210724;0.96499997377396;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;1.7462763786316;0.50999999046326;0;0;0;0;0;1.7462763786316;0.50999999046326;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
206;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];stl_vector.h:993-993,stl_vector.h:1131-1131,stl_iterator.h:1068-1068,quadtree.cpp:272-279;0.75329583883286;0.22000002861023;0;0;0;0;0;1.8491068942694e-07;5.400316283044e-08;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree15updateParticlesEd._omp_fn.1;;
182;main;Particle::getMass() const;particle.cpp:22-23;0.51361072063446;0.1499999910593;0;0;0;0;0;0.51361072063446;0.1499999910593;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle7getMassEv;;
195;main;QuadTree::updateParticles(double) [clone ._omp_fn.2];stl_vector.h:993-993,stl_vector.h:1131-1131,quadtree.cpp:291-293,quadtree.cpp:300-301,quadtree.cpp:308-309;0.051361069083214;0.014999998733401;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree15updateParticlesEd._omp_fn.2;;
189;main;Particle::getVy() const;particle.cpp:50-51;0.034240711480379;0.00999999884516;0;0;0;0;0;0.034240711480379;0.00999999884516;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle5getVyEv;;
387;libc.so.6;vfwprintf;;0.01712035574019;0.00499999942258;0;0;0;0;0;0.01712035574019;0.00499999942258;0;0;0;0;0;;"0,0,0,0,0,100,0,0,0,0";vfwprintf;;
188;main;Particle::getVx() const;particle.cpp:46-47;0.01712035574019;0.00499999942258;0;0;0;0;0;0.01712035574019;0.00499999942258;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle5getVxEv;;
186;main;Particle::setVx(double);particle.cpp:38-39;0.01712035574019;0.00499999942258;0;0;0;0;0;0.01712035574019;0.00499999942258;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8Particle5setVxEd;;
183;main;Particle::setX(double);particle.cpp:26-27;0.01712035574019;0.00499999942258;0;0;0;0;0;0.01712035574019;0.00499999942258;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8Particle4setXEd;;
