loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;
451;main;QuadTree::calculateForce(Particle*, double&, double&) const;205;quadtree.cpp:143-143,quadtree.cpp:163-163,quadtree.cpp:171-174,quadtree.cpp:181-184;Innermost;30.844409942627;17.525833129883;9.8749990463257;12.778122901917;16.029998779297;6.666877746582;2.8914608955383;30.844409942627;17.525833129883;9.8749990463257;12.778122901917;16.029998779297;6.666877746582;2.8914608955383;8;;
452;main;QuadTree::calculateForce(Particle*, double&, double&) const;205;quadtree.cpp:163-163,quadtree.cpp:183-184;Outermost;43.980319976807;24.989673614502;14.560000419617;18.219997406006;21.764995574951;7.9952735900879;3.1683504581451;13.135911941528;7.4638414382935;4.2749996185303;5.4418745040894;6.3199996948242;2.3187956809998;0.67174047231674;8;;
456;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];206;quadtree.cpp:275-279;Innermost;0.37414440512657;0.21258932352066;0.089999988675117;0.15499997138977;0.27499997615814;0.10271246731281;0.064475901424885;0.37414440512657;0.21258932352066;0.089999988675117;0.15499997138977;0.27499997615814;0.10271246731281;0.064475901424885;8;;
457;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];206;stl_vector.h:1131-1131,stl_iterator.h:1068-1068,quadtree.cpp:274-279;Outermost;0.4903117120266;0.27859574556351;0.13499999046326;0.20312498509884;0.32500001788139;0.10335929691792;0.062959030270576;0.11616729199886;0.066006399691105;0.029999997466803;0.048124998807907;0.059999994933605;0.044041842222214;0.009613050147891;8;;
448;main;QuadTree::updateParticles(double) [clone ._omp_fn.2];195;stl_vector.h:1131-1131,quadtree.cpp:293-293,quadtree.cpp:300-301,quadtree.cpp:308-309;Single;0.046768318861723;0.026573818176985;0.0049999998882413;0.022142855450511;0.03999999538064;0.027279851958156;0.010745983570814;0.046768318861723;0.026573818176985;0.0049999998882413;0.022142855450511;0.03999999538064;0.027279851958156;0.010745983570814;7;;
463;main;QuadTree::buildTree();229;quadtree.cpp:72-82,quadtree.cpp:454-454;Single;0.039225243031979;0.022287832573056;0.064999997615814;0.064999997615814;0.064999997615814;0.002111003967002;0;0.039225243031979;0.022287832573056;0.064999997615814;0.064999997615814;0.064999997615814;0.002111003967002;0;2;;
459;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];206;quadtree.cpp:272-272;Single;0.037716343998909;0.021430473774672;0.0099999997764826;0.015624999068677;0.019999999552965;0.0088516557589173;0.0041726143099368;0.037716343998909;0.021430473774672;0.0099999997764826;0.015624999068677;0.019999999552965;0.0088516557589173;0.0041726143099368;8;;
461;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];206;quadtree.cpp:272-272;Single;0.033190682530403;0.01885898783803;0.00499999942258;0.015714285895228;0.025000000372529;0.018496669828892;0.00672592734918;0.033190682530403;0.01885898783803;0.00499999942258;0.015714285895228;0.025000000372529;0.018496669828892;0.00672592734918;7;;
455;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];206;quadtree.cpp:272-272;Innermost;0.030173452571034;0.017144592478871;0.0049999998882413;0.012499999254942;0.030000001192093;0.025310227647424;0.0075592901557684;0.030173452571034;0.017144592478871;0.0049999998882413;0.012499999254942;0.030000001192093;0.025310227647424;0.0075592901557684;8;;
454;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];206;quadtree.cpp:272-272;Innermost;0.013578014448285;0.0077150445431471;0.00499999942258;0.0056249997578561;0.00999999884516;0.0032578355167061;0.001767766661942;0.013578014448285;0.0077150445431471;0.00499999942258;0.0056249997578561;0.00999999884516;0.0032578355167061;0.001767766661942;8;;
462;main;QuadTree::buildTree();229;stl_algobase.h:262-262,quadtree.cpp:439-442,std_abs.h:72-72;Single;0.012069115415215;0.006857686676085;0.00999999884516;0.019999999552965;0.029999999329448;0.02586361579597;0.014142136089504;0.012069115415215;0.006857686676085;0.00999999884516;0.019999999552965;0.029999999329448;0.02586361579597;0.014142136089504;2;;
