group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
3;LLL;MOV,MOV,MOV,;-24,-16,-8,;0x428c4,0x42905,0x42946,;Success;32;Success;24;24;0;24;0;3;
1;L;MOV,;0,;0x42873,;Success;32;Success;8;8;0;8;0;1;
8;LSLSLSLS;VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,;0,0,0,0,0,0,0,0,;0x428a5,0x428d1,0x428e6,0x42912,0x42927,0x42953,0x42962,0x42976,;Success;0;Success;64;8;56;8;0;1;
21;SLSLSLSLLLSSLLLSSLLLL;MOV,MOV,MOV,VADDSD,MOV,VADDSD,MOV,MOV,VADDSD,VADDSD,MOV,MOV,MOV,VADDSD,VADDSD,MOV,MOV,MOV,VADDSD,VADDSD,CMP,;-72,-88,-64,-72,-72,-64,-64,-88,-72,-64,-72,-64,-88,-72,-64,-72,-64,-88,-72,-64,-104,;0x4287d,0x42885,0x42889,0x428aa,0x428af,0x428b7,0x428bc,0x428c8,0x428eb,0x428f0,0x428f5,0x428fd,0x42909,0x4292c,0x42931,0x42936,0x4293e,0x4294a,0x42967,0x4296c,0x4297b,;Success;0;Success;168;32;136;48;0;1;
8;LSLSLSLS;VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,;0,0,0,0,0,0,0,0,;0x4289a,0x428cc,0x428e1,0x4290d,0x42922,0x4294e,0x4295d,0x42971,;Success;0;Success;64;8;56;8;0;1;
