group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
8;LLLLLLLL;VADDPD,VADDPD,VADDPD,VADDPD,VADDPD,VADDPD,VADDPD,VADDPD,;0,32,64,96,128,160,192,224,;0x43346,0x4334c,0x43353,0x4335a,0x43361,0x4336b,0x43375,0x4337f,;Success;256;Success;256;256;0;256;256;8;
16;LLLLLLLLSSSSSSSS;VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,VMOVUPD,;0,32,64,96,128,160,192,224,0,32,64,96,128,160,192,224,;0x432ff,0x43309,0x43310,0x43317,0x4331e,0x43328,0x43332,0x4333c,0x43389,0x4338f,0x43396,0x4339d,0x433a4,0x433ae,0x433b8,0x433c2,;Success;256;Success;512;256;256;256;256;8;
