block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
11341;main;quadtree.cpp:143-143,quadtree.cpp:174-174;25.432165145874;14.605680465698;8.0699987411499;10.754374504089;13.449997901917;5.2912545204163;2.5373418331146;8;;
10771;main;particle.cpp:18-19;18.545927047729;10.650917053223;6.7199993133545;7.8424987792969;8.814998626709;3.0102639198303;0.87580931186676;8;;
11335;main;quadtree.cpp:163-163;13.792581558228;7.9210729598999;5.4299993515015;5.8324990272522;6.7549991607666;2.7150633335114;0.41999146342278;8;;
11365;main;quadtree.cpp:153-158,quadtree.cpp:187-187;6.7160563468933;3.8570277690887;2.3199994564056;2.8399996757507;3.4699993133545;1.2705419063568;0.48687759041786;8;;
10769;main;particle.cpp:14-15;5.8262691497803;3.3460235595703;2.0799996852875;2.4637496471405;2.9349992275238;0.77920335531235;0.30893522500992;8;;
11364;main;quadtree.cpp:151-153;2.2539498806;1.2944422960281;0.79499995708466;0.95312488079071;1.1249998807907;0.47767788171768;0.12162401527166;8;;
11359;main;quadtree.cpp:153-158,quadtree.cpp:187-187;1.9554804563522;1.1230314970016;0.21999996900558;0.82687479257584;1.4749997854233;1.2613192796707;0.60942548513412;8;;
10773;main;particle.cpp:22-23;1.8474904298782;1.0610128641129;0.15999998152256;0.78124988079071;2.3549997806549;1.6086012125015;0.97249203920364;8;;
11358;main;quadtree.cpp:151-153;1.6391706466675;0.9413748383522;0.20999997854233;0.69312489032745;1.1949996948242;1.0006388425827;0.4864736199379;8;;
11337;main;quadtree.cpp:171-172;1.60511302948;0.9218156337738;0.49999994039536;0.67874991893768;0.83499997854233;0.30638712644577;0.12293291091919;8;;
11334;main;quadtree.cpp:161-161;1.3021275997162;0.7478112578392;0.39499995112419;0.5506249666214;0.71499991416931;0.2690754532814;0.13009439408779;8;;
11338;main;quadtree.cpp:172-172;1.2577815055847;0.72234326601028;0.38999998569489;0.53187489509583;0.68499982357025;0.29660904407501;0.11087111383677;8;;
11342;main;quadtree.cpp:150-150,quadtree.cpp:177-177;1.1794381141663;0.67735069990158;0.40999993681908;0.49874991178513;0.57499992847443;0.33499217033386;0.057554297149181;8;;
11343;main;quadtree.cpp:181-181;1.177970290184;0.67650777101517;0.38999995589256;0.49812492728233;0.64999985694885;0.23455898463726;0.10491275042295;8;;
11619;main;quadtree.cpp:70-72;0.92078822851181;0.52880823612213;1.5149999856949;1.5574998855591;1.599999666214;0.15532091259956;0.060103852301836;2;;
11317;main;quadtree.cpp:134-134;0.65179026126862;0.37432283163071;1.049999833107;1.1024998426437;1.1549998521805;0.096032686531544;0.074246227741241;2;;
11362;main;quadtree.cpp:150-151;0.60893797874451;0.34971278905869;0.18499997258186;0.25749996304512;0.31999996304512;0.20410707592964;0.061933130025864;8;;
11562;main;stl_vector.h:1327-1327,quadtree.cpp:325-325,quadtree.cpp:343-343;0.58528196811676;0.33612716197968;0.96499985456467;0.98999989032745;1.0149998664856;0.031005414202809;0.035355348140001;2;;
11632;main;quadtree.cpp:77-77,quadtree.cpp:109-110;0.51581877470016;0.29623445868492;0.84999990463257;0.8724998831749;0.89499986171722;0.08374696969986;0.031819775700569;2;;
11361;main;quadtree.cpp:150-150;0.4389665722847;0.25209826231003;0.12499999254942;0.18562497198582;0.23999997973442;0.125339448452;0.043130822479725;8;;
11339;main;quadtree.cpp:172-172;0.41975846886635;0.24106706678867;0.094999983906746;0.17749997973442;0.26999998092651;0.14359496533871;0.066062733530998;8;;
11313;main;quadtree.cpp:133-134;0.33402547240257;0.19183066487312;0.55999994277954;0.56499987840652;0.56999981403351;0.03036174736917;0.0070709767751396;2;;
11526;main;quadtree.cpp:342-343;0.31776455044746;0.18249203264713;0.47499987483025;0.53749996423721;0.60000002384186;0.13886539638042;0.088388450443745;2;;
11336;main;quadtree.cpp:164-164;0.31629481911659;0.18164795637131;0.089999988675117;0.13374997675419;0.18499997258186;0.07318526506424;0.035127311944962;8;;
11351;main;quadtree.cpp:187-187;0.28525558114052;0.16382214426994;0.084999985992908;0.12062497437;0.14499996602535;0.066802315413952;0.025556297972798;8;;
11322;main;quadtree.cpp:135-135;0.24977937340736;0.14344815909863;0.40999993681908;0.42249995470047;0.43499997258186;0.017798403277993;0.017677694559097;2;;
11356;main;quadtree.cpp:150-151;0.24092163145542;0.13836117088795;0.029999999329448;0.10187498480082;0.18999995291233;0.12567506730556;0.059697885066271;8;;
11340;main;quadtree.cpp:172-172;0.19953139126301;0.11459077894688;0.054999992251396;0.084374986588955;0.12499997764826;0.054129350930452;0.022746657952666;8;;
11746;main;quadtree.cpp:332-333;0.16405560076237;0.094217054545879;0.25499993562698;0.27749994397163;0.29999995231628;0.047331627458334;0.031819816678762;2;;
11353;main;quadtree.cpp:165-165;0.14927959442139;0.085731200873852;0.029999995604157;0.063124991953373;0.089999981224537;0.050527818500996;0.021202674135566;8;;
11747;main;quadtree.cpp:333-334;0.11676137149334;0.067055992782116;0.18999996781349;0.19749996066093;0.20499996840954;0.024960206821561;0.010606601834297;2;;
11433;main;quadtree.cpp:275-279;0.11380924284458;0.065360598266125;0.01999999769032;0.048124991357327;0.089999981224537;0.053085133433342;0.027115818113089;8;;
11355;main;quadtree.cpp:150-150;0.10789593309164;0.061964578926563;0.024999998509884;0.045624993741512;0.07999999076128;0.043703213334084;0.022746659815311;8;;
11312;main;quadtree.cpp:133-133;0.10345913469791;0.059416528791189;0.17499995231628;0.17499998211861;0.17499999701977;0.0055414256639779;3.3320009862337e-08;2;;
