block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
12360;main;new_allocator.h:191-191,stl_deque.h:1545-1545;0.017681943252683;0.00999999884516;;;;;;;;
12355;main;quadtree.cpp:186-186,stl_deque.h:1548-1548;0.017681943252683;0.00999999884516;;;;;;;;
12292;main;new_allocator.h:191-191,deque.tcc:173-173;0.0088409716263413;0.00499999942258;;;;;;;;
12312;main;new_allocator.h:172-172;0.0088409716263413;0.00499999942258;;;;;;;;
12295;main;stl_deque.h:212-212;0.0088409716263413;0.00499999942258;;;;;;;;
12362;main;quadtree.cpp:188-188,stl_deque.h:1548-1548;0.0088409716263413;0.00499999942258;;;;;;;;
11243;main;quadtree.cpp:314-314;0.0088409716263413;0.00499999942258;;;;;;;;
12451;main;quadtree.cpp:280-280;0.0088409716263413;0.00499999942258;;;;;;;;
12359;main;quadtree.cpp:187-187,stl_deque.h:1548-1548;0.0088409716263413;0.00499999942258;;;;;;;;
11230;main;quadtree.cpp:313-313;0.0088409716263413;0.00499999942258;;;;;;;;
12498;main;quadtree.cpp:277-277;0.0088409716263413;0.00499999942258;;;;;;;;
