function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
695;libm.so.6;f32subf64x;;24.821725845337;1.9149996042252;0;0;0;0;0;24.821725845337;1.9149996042252;0;0;0;0;0;;"0,0,0,100,0,0,0,0,0,0";f32subf64x;;
492;main;QuadTree::calculateForce(Particle*, double&, double&) const;;19.57222366333;1.5099997520447;0;0;0;0;0;19.57222366333;1.5099997520447;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8QuadTree14calculateForceEP8ParticleRdS2_;;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;12.248841285706;0.94499981403351;0;0;0;0;0;12.248841285706;0.94499981403351;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
491;main;calcForce(Particle*, Particle*, double&, double&);;8.4251289367676;0.6499999165535;0;0;0;0;0;8.4251289367676;0.6499999165535;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_Z9calcForceP8ParticleS0_RdS1_;;
490;main;QuadTree::distance(double, double, double, double) const;;8.1658945083618;0.62999987602234;0;0;0;0;0;8.1658945083618;0.62999987602234;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8QuadTree8distanceEdddd;;
484;libm.so.6;__sqrt_finite;;6.6752948760986;0.51499992609024;0;0;0;0;0;6.6752948760986;0.51499992609024;0;0;0;0;0;;"0,0,0,100,0,0,0,0,0,0";__sqrt_finite;;
466;main;Particle::getY() const;;4.4069910049438;0.33999997377396;0;0;0;0;0;4.4069910049438;0.33999997377396;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getYEv;;
77;libm.so.6;f32xsqrtf64;;4.1477560997009;0.31999996304512;0;0;0;0;0;4.1477560997009;0.31999996304512;0;0;0;0;0;;"0,0,0,100,0,0,0,0,0,0";f32xsqrtf64;;
465;main;Particle::getX() const;;3.4996695518494;0.27000001072884;0;0;0;0;0;3.4996695518494;0.27000001072884;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getXEv;;
458;libm.so.6;pow;;2.9811995029449;0.22999995946884;0;0;0;0;0;2.9811995029449;0.22999995946884;0;0;0;0;0;;"0,0,0,100,0,0,0,0,0,0";pow;;
467;main;Particle::getMass() const;;2.6571559906006;0.20499996840954;0;0;0;0;0;2.6571559906006;0.20499996840954;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle7getMassEv;;
515;main;QuadTree::updateParticles(double) [clone ._omp_fn.0];;0.64808690547943;0.049999993294477;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree15updateParticlesEd._omp_fn.0;;
585;main;__gnu_cxx::__normal_iterator<QuadTree**, std::vector<QuadTree*, std::allocator<QuadTree*> > >::base() const;;0.45366084575653;0.034999996423721;0;0;0;0;0;0.45366084575653;0.034999996423721;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK9__gnu_cxx17__normal_iteratorIPP8QuadTreeSt6vectorIS2_SaIS2_EEE4baseEv;;
