loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;
456;main;QuadTree::calculateForce(Particle*, double&, double&) const;232;new_allocator.h:172-172,deque.tcc:565-568,quadtree.cpp:144-144,quadtree.cpp:151-159,quadtree.cpp:166-172,quadtree.cpp:178-183,stl_deque.h:212-212,stl_deque.h:265-267,stl_deque.h:1603-1603;Innermost;69.189682006836;39.635013580322;;;;;;69.189682006836;39.635013580322;;;;;;;;
457;main;QuadTree::calculateForce(Particle*, double&, double&) const;232;new_allocator.h:191-191,quadtree.cpp:158-158,quadtree.cpp:166-166,quadtree.cpp:185-188,stl_deque.h:1540-1541,stl_deque.h:1545-1545,stl_deque.h:1548-1548;Outermost;71.031372070313;40.690017700195;;;;;;1.8416813611984;1.0549993515015;;;;;;;;
461;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];233;quadtree.cpp:280-284;Innermost;0.34913408756256;0.19999997317791;;;;;;0.34913408756256;0.19999997317791;;;;;;;;
462;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];233;stl_vector.h:1131-1131,stl_iterator.h:1068-1068,quadtree.cpp:279-284;Outermost;0.65462642908096;0.37499997019768;;;;;;0.3054923415184;0.17499998211861;;;;;;;;
464;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];233;quadtree.cpp:277-277;Single;0.069826819002628;0.03999999538064;;;;;;0.069826819002628;0.03999999538064;;;;;;;;
460;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];233;quadtree.cpp:277-277;Innermost;0.026185058057308;0.014999997802079;;;;;;0.026185058057308;0.014999997802079;;;;;;;;
459;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];233;quadtree.cpp:277-277;Innermost;0.026185058057308;0.014999997802079;;;;;;0.026185058057308;0.014999997802079;;;;;;;;
446;main;QuadTree::updateParticles(double) [clone ._omp_fn.2];197;stl_vector.h:1131-1131,quadtree.cpp:298-298,quadtree.cpp:305-306,quadtree.cpp:313-314;Single;0.026185058057308;0.014999997802079;;;;;;0.026185058057308;0.014999997802079;;;;;;;;
466;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];233;quadtree.cpp:277-277;Single;0.017456704750657;0.00999999884516;;;;;;0.017456704750657;0.00999999884516;;;;;;;;
