function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;
206;main;QuadTree::calculateForce(Particle*, double&, double&) const;quadtree.cpp:143-143,quadtree.cpp:150-165,quadtree.cpp:171-187;70.629013061523;31.489971160889;0;0;0;0;0;26.36528968811;11.754974365234;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8QuadTree14calculateForceEP8ParticleRdS2_;;
182;main;Particle::getY() const;particle.cpp:18-19;19.816062927246;8.8349990844727;0;0;0;0;0;19.816062927246;8.8349990844727;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getYEv;;
181;main;Particle::getX() const;particle.cpp:14-15;6.2352752685547;2.7799999713898;0;0;0;0;0;6.2352752685547;2.7799999713898;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle4getXEv;;
332;libgomp.so.1.0.0;gomp_barrier_wait_end;;1.1438814401627;0.50999993085861;0;0;0;0;0;1.1438814401627;0.50999993085861;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_barrier_wait_end;;
336;libgomp.so.1.0.0;gomp_team_barrier_wait_end;;1.065379858017;0.47499999403954;0;0;0;0;0;1.065379858017;0.47499999403954;0;0;0;0;0;;"0,0,100,0,0,0,0,0,0,0";gomp_team_barrier_wait_end;;
207;main;QuadTree::updateParticles(double) [clone ._omp_fn.1];stl_vector.h:993-993,stl_vector.h:1131-1131,stl_iterator.h:1068-1068,quadtree.cpp:272-279;0.7177295088768;0.31999996304512;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree15updateParticlesEd._omp_fn.1;;
183;main;Particle::getMass() const;particle.cpp:22-23;0.26914858818054;0.11999999731779;0;0;0;0;0;0.26914858818054;0.11999999731779;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle7getMassEv;;
196;main;QuadTree::updateParticles(double) [clone ._omp_fn.2];stl_vector.h:993-993,stl_vector.h:1131-1131,quadtree.cpp:291-293,quadtree.cpp:300-301,quadtree.cpp:308-309;0.056072618812323;0.024999998509884;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8QuadTree15updateParticlesEd._omp_fn.2;;
189;main;Particle::getVx() const;particle.cpp:46-47;0.0224290471524;0.00999999884516;0;0;0;0;0;0.0224290471524;0.00999999884516;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle5getVxEv;;
387;libc.so.6;vfwprintf;;0.0112145235762;0.00499999942258;0;0;0;0;0;0.0112145235762;0.00499999942258;0;0;0;0;0;;"0,0,0,0,0,0,100,0,0,0";vfwprintf;;
190;main;Particle::getVy() const;particle.cpp:50-51;0.0112145235762;0.00499999942258;0;0;0;0;0;0.0112145235762;0.00499999942258;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZNK8Particle5getVyEv;;
188;main;Particle::setVy(double);particle.cpp:42-43;0.0112145235762;0.00499999942258;0;0;0;0;0;0.0112145235762;0.00499999942258;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8Particle5setVyEd;;
187;main;Particle::setVx(double);particle.cpp:38-39;0.0112145235762;0.00499999942258;0;0;0;0;0;0.0112145235762;0.00499999942258;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0";_ZN8Particle5setVxEd;;
